"PASSENGERS","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_COUNTRY","DEST_AIRPORT_ID","DEST","DEST_CITY_NAME",
1664.00,12266,"IAH","US",13514,"MTY","Monterrey, Mexico",
1664.00,13303,"MIA","US",10717,"BON","Bonaire, Bonaire, Sint Eustatius, and Saba",
1665.00,12010,"GUA","GT",13204,"MCO","Orlando, FL",
1665.00,12892,"LAX","US",16304,"ZIH","Ixtapa/Zihuatanejo, Mexico",
1665.00,12016,"GUM","US",14583,"ROR","Koror, Palau",
1666.00,12010,"GUA","GT",13930,"ORD","Chicago, IL",
1666.00,12016,"GUM","US",14583,"ROR","Koror, Palau",
1666.00,14012,"PAP","HT",13204,"MCO","Orlando, FL",
1666.00,14293,"PUJ","DO",15016,"STL","St. Louis, MO",
1667.00,13930,"ORD","US",10517,"BCN","Barcelona, Spain",
1667.00,14312,"PVR","MX",12892,"LAX","Los Angeles, CA",
1667.00,13252,"MEX","MX",13303,"MIA","Miami, FL",
1667.00,14312,"PVR","MX",12892,"LAX","Los Angeles, CA",
1668.00,16257,"YYC","CA",14747,"SEA","Seattle, WA",
1668.00,16217,"YUL","CA",14100,"PHL","Philadelphia, PA",
1668.00,13204,"MCO","US",14677,"SAL","San Salvador, El Salvador",
1669.00,11874,"GDL","MX",13204,"MCO","Orlando, FL",
1670.00,12073,"HAV","CU",10397,"ATL","Atlanta, GA",
1670.00,11868,"GCM","KY",13930,"ORD","Chicago, IL",
1671.00,16217,"YUL","CA",13930,"ORD","Chicago, IL",
1671.00,12266,"IAH","US",14677,"SAL","San Salvador, El Salvador",
1672.00,10397,"ATL","US",12073,"HAV","Havana, Cuba",
1672.00,14107,"PHX","US",16173,"YQR","Regina, Canada",
1672.00,15016,"STL","US",14293,"PUJ","Punta Cana, Dominican Republic",
1672.00,14286,"PTY","PA",13495,"MSY","New Orleans, LA",
1673.00,13930,"ORD","US",16232,"YWG","Winnipeg, Canada",
1673.00,11435,"DUB","IE",12264,"IAD","Washington, DC",
1673.00,12478,"JFK","US",11185,"CUR","Willemstad, Curacao",
1673.00,12758,"KOA","US",12169,"HND","Tokyo, Japan",
1674.00,12173,"HNL","US",16271,"YYZ","Toronto, Canada",
1674.00,14293,"PUJ","DO",11042,"CLE","Cleveland, OH",
1674.00,16782,"DSS","SN",12478,"JFK","New York, NY",
1674.00,14312,"PVR","MX",11433,"DTW","Detroit, MI",
1674.00,13930,"ORD","US",16232,"YWG","Winnipeg, Canada",
1674.00,13487,"MSP","US",16271,"YYZ","Toronto, Canada",
1675.00,12266,"IAH","US",12073,"HAV","Havana, Cuba",
1675.00,12478,"JFK","US",11172,"CTU","Chengdu, China",
1675.00,14210,"POS","TT",13303,"MIA","Miami, FL",
1675.00,12651,"KEF","IS",13198,"MCI","Kansas City, MO",
1676.00,10711,"BOG","CO",13930,"ORD","Chicago, IL",
1676.00,16257,"YYC","CA",10693,"BNA","Nashville, TN",
1676.00,16271,"YYZ","CA",11193,"CVG","Cincinnati, OH",
1677.00,16085,"YHZ","CA",13204,"MCO","Orlando, FL",
1677.00,12892,"LAX","US",14228,"PPT","Papeete, French Polynesia",
1677.00,12472,"JED","SA",12892,"LAX","Los Angeles, CA",
1678.00,16271,"YYZ","CA",12173,"HNL","Honolulu, HI",
1678.00,11298,"DFW","US",15317,"TRC","Torreon, Mexico",
1678.00,12478,"JFK","US",11164,"CTG","Cartagena, Colombia",
1679.00,10397,"ATL","US",10638,"BJX","Leon/Guanajuato, Mexico",
1679.00,14286,"PTY","PA",13495,"MSY","New Orleans, LA",
1680.00,12892,"LAX","US",11160,"CSX","Changsha, China",
1680.00,12478,"JFK","US",13514,"MTY","Monterrey, Mexico",
1680.00,14832,"SJD","MX",14908,"SNA","Santa Ana, CA",
1680.00,14832,"SJD","MX",11298,"DFW","Dallas/Fort Worth, TX",
1680.00,11185,"CUR","CW",12478,"JFK","New York, NY",
1681.00,10423,"AUS","US",13252,"MEX","Mexico City, Mexico",
1681.00,14683,"SAT","US",13514,"MTY","Monterrey, Mexico",
1681.00,12892,"LAX","US",15113,"SZX","Shenzhen, China",
1682.00,12266,"IAH","US",14677,"SAL","San Salvador, El Salvador",
1682.00,11874,"GDL","MX",14107,"PHX","Phoenix, AZ",
1683.00,13495,"MSY","US",11760,"FRA","Frankfurt, Germany",
1683.00,11298,"DFW","US",16217,"YUL","Montreal, Canada",
1683.00,12478,"JFK","US",12990,"LIR","Liberia, Costa Rica",
1683.00,11697,"FLL","US",11868,"GCM","Grand Cayman, Cayman Islands",
1683.00,12889,"LAS","US",16042,"YEG","Edmonton, Canada",
1683.00,12478,"JFK","US",11118,"CPH","Copenhagen, Denmark",
1683.00,16229,"YVR","CA",14771,"SFO","San Francisco, CA",
1684.00,11433,"DTW","US",13180,"MBJ","Montego Bay, Jamaica",
1684.00,16257,"YYC","CA",14262,"PSP","Palm Springs, CA",
1684.00,14679,"SAN","US",14312,"PVR","Puerto Vallarta, Mexico",
1684.00,12010,"GUA","GT",13930,"ORD","Chicago, IL",
1685.00,14153,"PLS","TC",13930,"ORD","Chicago, IL",
1685.00,14677,"SAL","SV",12478,"JFK","New York, NY",
1686.00,13487,"MSP","US",12990,"LIR","Liberia, Costa Rica",
1686.00,11697,"FLL","US",13218,"MDE","Medellin, Colombia",
1686.00,11874,"GDL","MX",14107,"PHX","Phoenix, AZ",
1687.00,11618,"EWR","US",12073,"HAV","Havana, Cuba",
1687.00,14262,"PSP","US",16271,"YYZ","Toronto, Canada",
1688.00,14681,"SAP","HN",11298,"DFW","Dallas/Fort Worth, TX",
1688.00,12478,"JFK","US",16782,"DSS","Dakar Thies, Senegal",
1689.00,12990,"LIR","CR",13487,"MSP","Minneapolis, MN",
1689.00,14122,"PIT","US",11032,"CUN","Cancun, Mexico",
1689.00,12266,"IAH","US",12073,"HAV","Havana, Cuba",
1690.00,14107,"PHX","US",11874,"GDL","Guadalajara, Mexico",
1690.00,14210,"POS","TT",13303,"MIA","Miami, FL",
1690.00,12892,"LAX","US",15113,"SZX","Shenzhen, China",
1690.00,16271,"YYZ","CA",13930,"ORD","Chicago, IL",
1691.00,12478,"JFK","US",16782,"DSS","Dakar Thies, Senegal",
1691.00,11697,"FLL","US",10448,"AXM","Armenia, Colombia",
1691.00,11276,"DBV","HR",14100,"PHL","Philadelphia, PA",
1691.00,14677,"SAL","SV",12266,"IAH","Houston, TX",
1691.00,13796,"OAK","US",11118,"CPH","Copenhagen, Denmark",
1692.00,12016,"GUM","US",14583,"ROR","Koror, Palau",
1692.00,16042,"YEG","CA",12889,"LAS","Las Vegas, NV",
1692.00,10638,"BJX","MX",10397,"ATL","Atlanta, GA",
1693.00,16217,"YUL","CA",12264,"IAD","Washington, DC",
1693.00,10312,"ANU","AG",12478,"JFK","New York, NY",
1693.00,14635,"RSW","US",11444,"DUS","Dusseldorf, Germany",
1694.00,15317,"TRC","MX",11298,"DFW","Dallas/Fort Worth, TX",
1694.00,12889,"LAS","US",16042,"YEG","Edmonton, Canada",
1695.00,11298,"DFW","US",16271,"YYZ","Toronto, Canada",
1695.00,12478,"JFK","US",13243,"MEL","Melbourne, Australia",
1696.00,11433,"DTW","US",11988,"GRU","Sao Paulo, Brazil",
1696.00,13303,"MIA","US",14293,"PUJ","Punta Cana, Dominican Republic",
1698.00,16257,"YYC","CA",14747,"SEA","Seattle, WA",
1698.00,14107,"PHX","US",16242,"YXE","Saskatoon, Canada",
1698.00,12073,"HAV","CU",12266,"IAH","Houston, TX",
1698.00,11244,"CZM","MX",13303,"MIA","Miami, FL",
1698.00,13204,"MCO","US",16232,"YWG","Winnipeg, Canada",
1698.00,14153,"PLS","TC",10721,"BOS","Boston, MA",
1699.00,13289,"MHH","BS",11697,"FLL","Fort Lauderdale, FL",
1699.00,14583,"ROR","PW",12016,"GUM","Guam, TT",
1699.00,10517,"BCN","ES",12264,"IAD","Washington, DC",
1700.00,11907,"GGT","BS",10397,"ATL","Atlanta, GA",
1701.00,16173,"YQR","CA",14107,"PHX","Phoenix, AZ",
1701.00,13204,"MCO","US",16149,"YOW","Ottawa, Canada",
1701.00,14570,"RNO","US",11874,"GDL","Guadalajara, Mexico",
1701.00,12266,"IAH","US",14681,"SAP","San Pedro Sula, Honduras",
1701.00,13303,"MIA","US",14496,"REC","Recife, Brazil",
1701.00,12892,"LAX","US",11172,"CTU","Chengdu, China",
1702.00,11187,"CUU","MX",11298,"DFW","Dallas/Fort Worth, TX",
1702.00,13289,"MHH","BS",13303,"MIA","Miami, FL",
1702.00,13514,"MTY","MX",13303,"MIA","Miami, FL",
1702.00,11697,"FLL","US",10411,"AUA","Aruba, Aruba",
1703.00,16271,"YYZ","CA",13495,"MSY","New Orleans, LA",
1703.00,14771,"SFO","US",11032,"CUN","Cancun, Mexico",
1703.00,14771,"SFO","US",11032,"CUN","Cancun, Mexico",
1703.00,10448,"AXM","CO",11697,"FLL","Fort Lauderdale, FL",
1703.00,14645,"RUH","SA",12264,"IAD","Washington, DC",
1704.00,11185,"CUR","CW",12478,"JFK","New York, NY",
1704.00,16217,"YUL","CA",11298,"DFW","Dallas/Fort Worth, TX",
1705.00,14496,"REC","BR",13303,"MIA","Miami, FL",
1705.00,15304,"TPA","US",12966,"LGW","London, United Kingdom",
1705.00,11172,"CTU","CN",12478,"JFK","New York, NY",
1705.00,12010,"GUA","GT",12892,"LAX","Los Angeles, CA",
1706.00,12892,"LAX","US",14228,"PPT","Papeete, French Polynesia",
1706.00,16321,"ZRH","CH",11292,"DEN","Denver, CO",
1706.00,12191,"HOU","US",13180,"MBJ","Montego Bay, Jamaica",
1706.00,15306,"TPE","TW",12478,"JFK","New York, NY",
1707.00,13303,"MIA","US",12990,"LIR","Liberia, Costa Rica",
1707.00,14771,"SFO","US",11032,"CUN","Cancun, Mexico",
1708.00,13930,"ORD","US",10711,"BOG","Bogota, Colombia",
1708.00,12010,"GUA","GT",12266,"IAH","Houston, TX",
1708.00,11868,"GCM","KY",11298,"DFW","Dallas/Fort Worth, TX",
1708.00,12478,"JFK","US",11868,"GCM","Grand Cayman, Cayman Islands",
1709.00,13930,"ORD","US",11874,"GDL","Guadalajara, Mexico",
1709.00,14893,"SMF","US",16229,"YVR","Vancouver, Canada",
1709.00,11697,"FLL","US",14924,"SNU","Santa Clara, Cuba",
1710.00,13303,"MIA","US",13269,"MGA","Managua, Nicaragua",
1710.00,11907,"GGT","BS",10397,"ATL","Atlanta, GA",
1711.00,13204,"MCO","US",16271,"YYZ","Toronto, Canada",
1711.00,11030,"CKG","CN",12478,"JFK","New York, NY",
1712.00,11160,"CSX","CN",12892,"LAX","Los Angeles, CA",
1712.00,11298,"DFW","US",16217,"YUL","Montreal, Canada",
1712.00,16271,"YYZ","CA",11298,"DFW","Dallas/Fort Worth, TX",
1712.00,16229,"YVR","CA",14893,"SMF","Sacramento, CA",
1713.00,11032,"CUN","MX",14122,"PIT","Pittsburgh, PA",
1713.00,11433,"DTW","US",16477,"QRO","Queretaro, Mexico",
1714.00,16257,"YYC","CA",14262,"PSP","Palm Springs, CA",
1714.00,13180,"MBJ","JM",13487,"MSP","Minneapolis, MN",
1714.00,10721,"BOS","US",16149,"YOW","Ottawa, Canada",
1714.00,13303,"MIA","US",16271,"YYZ","Toronto, Canada",
1714.00,10292,"AMS","NL",14761,"SFB","Sanford, FL",
1714.00,11618,"EWR","US",16217,"YUL","Montreal, Canada",
1715.00,10693,"BNA","US",16257,"YYC","Calgary, Canada",
1715.00,10529,"BDL","US",16271,"YYZ","Toronto, Canada",
1715.00,10545,"BEL","BR",11697,"FLL","Fort Lauderdale, FL",
1715.00,14771,"SFO","US",13943,"ORY","Paris, France",
1715.00,12478,"JFK","US",13514,"MTY","Monterrey, Mexico",
1715.00,12478,"JFK","US",10312,"ANU","St. Johns, Antigua and Barbuda",
1716.00,11988,"GRU","BR",13204,"MCO","Orlando, FL",
1716.00,12892,"LAX","US",15277,"TNA","Jinan, China",
1716.00,14635,"RSW","US",11444,"DUS","Dusseldorf, Germany",
1717.00,12266,"IAH","US",16271,"YYZ","Toronto, Canada",
1717.00,16476,"HYD","IN",13930,"ORD","Chicago, IL",
1718.00,16042,"YEG","CA",10466,"AZA","Phoenix, AZ",
1718.00,12264,"IAD","US",14677,"SAL","San Salvador, El Salvador",
1718.00,11298,"DFW","US",13594,"MZT","Mazatlan, Mexico",
1719.00,12478,"JFK","US",11185,"CUR","Willemstad, Curacao",
1719.00,14107,"PHX","US",11874,"GDL","Guadalajara, Mexico",
1719.00,10394,"ATH","GR",11618,"EWR","Newark, NJ",
1719.00,13303,"MIA","US",13952,"OSL","Oslo, Norway",
1719.00,14100,"PHL","US",11868,"GCM","Grand Cayman, Cayman Islands",
1719.00,12478,"JFK","US",11868,"GCM","Grand Cayman, Cayman Islands",
1720.00,14832,"SJD","MX",11433,"DTW","Detroit, MI",
1720.00,13252,"MEX","MX",10423,"AUS","Austin, TX",
1721.00,12143,"HKG","HK",14955,"SPN","Saipan, TT",
1721.00,16232,"YWG","CA",13204,"MCO","Orlando, FL",
1722.00,16229,"YVR","CA",14771,"SFO","San Francisco, CA",
1722.00,16232,"YWG","CA",13930,"ORD","Chicago, IL",
1722.00,11697,"FLL","US",14924,"SNU","Santa Clara, Cuba",
1722.00,13514,"MTY","MX",14683,"SAT","San Antonio, TX",
1722.00,16229,"YVR","CA",11298,"DFW","Dallas/Fort Worth, TX",
1723.00,13204,"MCO","US",16085,"YHZ","Halifax, Canada",
1723.00,12478,"JFK","US",10482,"GYD","Baku, Azerbaijan",
1723.00,13495,"MSY","US",16271,"YYZ","Toronto, Canada",
1723.00,14210,"POS","TT",13204,"MCO","Orlando, FL",
1723.00,13370,"MLM","MX",11298,"DFW","Dallas/Fort Worth, TX",
1724.00,16229,"YVR","CA",11298,"DFW","Dallas/Fort Worth, TX",
1725.00,11697,"FLL","US",10545,"BEL","Belem, Brazil",
1725.00,12266,"IAH","US",13269,"MGA","Managua, Nicaragua",
1725.00,11290,"DEL","IN",11618,"EWR","Newark, NJ",
1726.00,13487,"MSP","US",12651,"KEF","Keflavik/Reykjavik, Iceland",
1727.00,11697,"FLL","US",15084,"SXM","Philipsburg, Sint Maarten",
1727.00,14771,"SFO","US",16229,"YVR","Vancouver, Canada",
1727.00,11278,"DCA","US",16149,"YOW","Ottawa, Canada",
1727.00,13943,"ORY","FR",14771,"SFO","San Francisco, CA",
1727.00,12892,"LAX","US",10210,"AGU","Aguascalientes, Mexico",
1727.00,13204,"MCO","US",11730,"FOR","Fortaleza, Brazil",
1727.00,14924,"SNU","CU",11697,"FLL","Fort Lauderdale, FL",
1728.00,14908,"SNA","US",14832,"SJD","San Jose del Cabo, Mexico",
1728.00,16217,"YUL","CA",14100,"PHL","Philadelphia, PA",
1728.00,12953,"LGA","US",16149,"YOW","Ottawa, Canada",
1728.00,10693,"BNA","US",16257,"YYC","Calgary, Canada",
1728.00,11298,"DFW","US",16217,"YUL","Montreal, Canada",
1729.00,14312,"PVR","MX",11433,"DTW","Detroit, MI",
1729.00,14771,"SFO","US",13156,"MAD","Madrid, Spain",
1729.00,12264,"IAD","US",12520,"JNB","Johannesburg, South Africa",
1729.00,12010,"GUA","GT",12892,"LAX","Los Angeles, CA",
1729.00,12266,"IAH","US",13269,"MGA","Managua, Nicaragua",
1729.00,14677,"SAL","SV",11697,"FLL","Fort Lauderdale, FL",
1729.00,15304,"TPA","US",16271,"YYZ","Toronto, Canada",
1730.00,12693,"KIN","JM",13204,"MCO","Orlando, FL",
1730.00,14677,"SAL","SV",12478,"JFK","New York, NY",
1730.00,14832,"SJD","MX",11618,"EWR","Newark, NJ",
1731.00,13204,"MCO","US",14012,"PAP","Port-au-Prince, Haiti",
1731.00,13796,"OAK","US",10638,"BJX","Leon/Guanajuato, Mexico",
1731.00,10162,"ADD","ET",12892,"LAX","Los Angeles, CA",
1731.00,13930,"ORD","US",16271,"YYZ","Toronto, Canada",
1731.00,16257,"YYC","CA",10693,"BNA","Nashville, TN",
1731.00,13514,"MTY","MX",14683,"SAT","San Antonio, TX",
1732.00,15317,"TRC","MX",11298,"DFW","Dallas/Fort Worth, TX",
1732.00,16217,"YUL","CA",11298,"DFW","Dallas/Fort Worth, TX",
1732.00,11298,"DFW","US",16271,"YYZ","Toronto, Canada",
1733.00,11618,"EWR","US",10312,"ANU","St. Johns, Antigua and Barbuda",
1734.00,11435,"DUB","IE",13303,"MIA","Miami, FL",
1734.00,11654,"FDF","MQ",13303,"MIA","Miami, FL",
1734.00,14122,"PIT","US",11032,"CUN","Cancun, Mexico",
1734.00,11433,"DTW","US",13514,"MTY","Monterrey, Mexico",
1734.00,14908,"SNA","US",14832,"SJD","San Jose del Cabo, Mexico",
1735.00,13796,"OAK","US",10920,"CDG","Paris, France",
1735.00,11298,"DFW","US",16271,"YYZ","Toronto, Canada",
1736.00,16304,"ZIH","MX",12892,"LAX","Los Angeles, CA",
1736.00,14107,"PHX","US",11874,"GDL","Guadalajara, Mexico",
1736.00,12164,"HMO","MX",14107,"PHX","Phoenix, AZ",
1736.00,11888,"GEO","GY",13303,"MIA","Miami, FL",
1736.00,13799,"OAX","MX",11298,"DFW","Dallas/Fort Worth, TX",
1736.00,13303,"MIA","US",13289,"MHH","Marsh Harbour, The Bahamas",
1736.00,16293,"ZCL","MX",13232,"MDW","Chicago, IL",
1737.00,13303,"MIA","US",10717,"BON","Bonaire, Bonaire, Sint Eustatius, and Saba",
1737.00,15084,"SXM","SX",11697,"FLL","Fort Lauderdale, FL",
1737.00,11042,"CLE","US",14293,"PUJ","Punta Cana, Dominican Republic",
1737.00,16271,"YYZ","CA",11193,"CVG","Cincinnati, OH",
1738.00,16271,"YYZ","CA",12266,"IAH","Houston, TX",
1739.00,10721,"BOS","US",14677,"SAL","San Salvador, El Salvador",
1739.00,14107,"PHX","US",16217,"YUL","Montreal, Canada",
1739.00,14107,"PHX","US",16217,"YUL","Montreal, Canada",
1739.00,12892,"LAX","US",15113,"SZX","Shenzhen, China",
1739.00,12264,"IAD","US",10411,"AUA","Aruba, Aruba",
1740.00,11433,"DTW","US",14312,"PVR","Puerto Vallarta, Mexico",
1741.00,12892,"LAX","US",11030,"CKG","Chongqing, China",
1741.00,16042,"YEG","CA",12889,"LAS","Las Vegas, NV",
1742.00,12264,"IAD","US",16215,"YTZ","Toronto, Canada",
1742.00,16782,"DSS","SN",12478,"JFK","New York, NY",
1742.00,12892,"LAX","US",12010,"GUA","Guatemala City, Guatemala",
1743.00,14107,"PHX","US",16242,"YXE","Saskatoon, Canada",
1743.00,16217,"YUL","CA",14635,"RSW","Fort Myers, FL",
1744.00,16271,"YYZ","CA",13930,"ORD","Chicago, IL",
1744.00,11928,"GLA","GB",13204,"MCO","Orlando, FL",
1745.00,13303,"MIA","US",11534,"ELH","North Eleuthera, The Bahamas",
1746.00,12016,"GUM","US",12143,"HKG","Hong Kong, Hong Kong",
1746.00,13303,"MIA","US",10717,"BON","Bonaire, Bonaire, Sint Eustatius, and Saba",
1747.00,15092,"SYD","AU",12478,"JFK","New York, NY",
1747.00,14955,"SPN","US",12143,"HKG","Hong Kong, Hong Kong",
1747.00,11193,"CVG","US",16271,"YYZ","Toronto, Canada",
1748.00,12478,"JFK","US",12010,"GUA","Guatemala City, Guatemala",
1748.00,13594,"MZT","MX",14107,"PHX","Phoenix, AZ",
1748.00,12892,"LAX","US",15910,"XIY","Xi'an, China",
1749.00,12264,"IAD","US",13518,"MUC","Munich, Germany",
1750.00,13495,"MSY","US",14286,"PTY","Panama City, Panama",
1750.00,14100,"PHL","US",14153,"PLS","Providenciales, Turks and Caicos Islands",
1750.00,13930,"ORD","US",12990,"LIR","Liberia, Costa Rica",
1751.00,12892,"LAX","US",14228,"PPT","Papeete, French Polynesia",
1751.00,14747,"SEA","US",15113,"SZX","Shenzhen, China",
1751.00,12478,"JFK","US",13514,"MTY","Monterrey, Mexico",
1752.00,12478,"JFK","US",15306,"TPE","Taipei, Taiwan",
1752.00,12073,"HAV","CU",12266,"IAH","Houston, TX",
1752.00,16217,"YUL","CA",11292,"DEN","Denver, CO",
1752.00,14683,"SAT","US",13514,"MTY","Monterrey, Mexico",
1753.00,11697,"FLL","US",10545,"BEL","Belem, Brazil",
1753.00,13204,"MCO","US",14739,"SDQ","Santo Domingo, Dominican Republic",
1753.00,12478,"JFK","US",16217,"YUL","Montreal, Canada",
1753.00,13594,"MZT","MX",14107,"PHX","Phoenix, AZ",
1754.00,10210,"AGU","MX",12892,"LAX","Los Angeles, CA",
1754.00,13303,"MIA","US",12010,"GUA","Guatemala City, Guatemala",
1755.00,10716,"BOM","IN",12478,"JFK","New York, NY",
1755.00,11298,"DFW","US",11032,"CUN","Cancun, Mexico",
1755.00,13232,"MDW","US",16293,"ZCL","Zacatecas, Mexico",
1756.00,14278,"PTP","GP",11697,"FLL","Fort Lauderdale, FL",
1756.00,14107,"PHX","US",16042,"YEG","Edmonton, Canada",
1756.00,12051,"GYE","EC",11697,"FLL","Fort Lauderdale, FL",
1756.00,13930,"ORD","US",15306,"TPE","Taipei, Taiwan",
1757.00,12173,"HNL","US",14066,"PEK","Beijing, China",
1757.00,16293,"ZCL","MX",12892,"LAX","Los Angeles, CA",
1757.00,13204,"MCO","US",10357,"ARN","Stockholm, Sweden",
1757.00,13303,"MIA","US",14293,"PUJ","Punta Cana, Dominican Republic",
1758.00,13930,"ORD","US",16257,"YYC","Calgary, Canada",
1758.00,13602,"NAN","FJ",14771,"SFO","San Francisco, CA",
1759.00,13605,"NAS","BS",13204,"MCO","Orlando, FL",
1759.00,11928,"GLA","GB",14761,"SFB","Sanford, FL",
1760.00,14286,"PTY","PA",13303,"MIA","Miami, FL",
1760.00,12010,"GUA","GT",12266,"IAH","Houston, TX",
1760.00,11298,"DFW","US",13799,"OAX","Oaxaca, Mexico",
1760.00,13796,"OAK","US",10638,"BJX","Leon/Guanajuato, Mexico",
1760.00,16293,"ZCL","MX",13232,"MDW","Chicago, IL",
1761.00,12264,"IAD","US",14677,"SAL","San Salvador, El Salvador",
1761.00,10292,"AMS","NL",14761,"SFB","Sanford, FL",
1761.00,14893,"SMF","US",16229,"YVR","Vancouver, Canada",
1761.00,10545,"BEL","BR",11697,"FLL","Fort Lauderdale, FL",
1761.00,12266,"IAH","US",14677,"SAL","San Salvador, El Salvador",
1761.00,12266,"IAH","US",16304,"ZIH","Ixtapa/Zihuatanejo, Mexico",
1761.00,10448,"AXM","CO",11697,"FLL","Fort Lauderdale, FL",
1762.00,12478,"JFK","US",10482,"GYD","Baku, Azerbaijan",
1762.00,13204,"MCO","US",14677,"SAL","San Salvador, El Salvador",
1762.00,13370,"MLM","MX",11638,"FAT","Fresno, CA",
1763.00,16271,"YYZ","CA",14027,"PBI","West Palm Beach/Palm Beach, FL",
1763.00,14747,"SEA","US",10920,"CDG","Paris, France",
1763.00,16042,"YEG","CA",13487,"MSP","Minneapolis, MN",
1763.00,10397,"ATL","US",11907,"GGT","Moss Town, The Bahamas",
1763.00,13232,"MDW","US",16293,"ZCL","Zacatecas, Mexico",
1763.00,13495,"MSY","US",14286,"PTY","Panama City, Panama",
1764.00,14293,"PUJ","DO",15016,"STL","St. Louis, MO",
1764.00,12266,"IAH","US",13269,"MGA","Managua, Nicaragua",
1764.00,13269,"MGA","NI",12266,"IAH","Houston, TX",
1764.00,11118,"CPH","DK",11697,"FLL","Fort Lauderdale, FL",
1764.00,13180,"MBJ","JM",11433,"DTW","Detroit, MI",
1764.00,12478,"JFK","US",14677,"SAL","San Salvador, El Salvador",
1765.00,16149,"YOW","CA",12953,"LGA","New York, NY",
1765.00,12478,"JFK","US",15130,"TAS","Tashkent, Uzbekistan",
1765.00,12892,"LAX","US",14312,"PVR","Puerto Vallarta, Mexico",
1766.00,14312,"PVR","MX",12266,"IAH","Houston, TX",
1766.00,13204,"MCO","US",16085,"YHZ","Halifax, Canada",
1766.00,13495,"MSY","US",16271,"YYZ","Toronto, Canada",
1766.00,12892,"LAX","US",10638,"BJX","Leon/Guanajuato, Mexico",
1767.00,16271,"YYZ","CA",10529,"BDL","Hartford, CT",
1767.00,16477,"QRO","MX",10397,"ATL","Atlanta, GA",
1768.00,16271,"YYZ","CA",11298,"DFW","Dallas/Fort Worth, TX",
1768.00,12339,"IND","US",10920,"CDG","Paris, France",
1768.00,16257,"YYC","CA",10693,"BNA","Nashville, TN",
1768.00,12010,"GUA","GT",12266,"IAH","Houston, TX",
1768.00,13303,"MIA","US",13514,"MTY","Monterrey, Mexico",
1768.00,10357,"ARN","SE",13204,"MCO","Orlando, FL",
1768.00,12478,"JFK","US",15130,"TAS","Tashkent, Uzbekistan",
1769.00,13594,"MZT","MX",13487,"MSP","Minneapolis, MN",
1769.00,16271,"YYZ","CA",14843,"SJU","San Juan, PR",
1769.00,13930,"ORD","US",16476,"HYD","Hyderabad, India",
1769.00,13303,"MIA","US",11888,"GEO","Georgetown, Guyana",
1769.00,14869,"SLC","US",14312,"PVR","Puerto Vallarta, Mexico",
1769.00,13514,"MTY","MX",13303,"MIA","Miami, FL",
1769.00,12990,"LIR","CR",12478,"JFK","New York, NY",
1770.00,13303,"MIA","US",14681,"SAP","San Pedro Sula, Honduras",
1770.00,15306,"TPE","TW",12173,"HNL","Honolulu, HI",
1770.00,13303,"MIA","US",13514,"MTY","Monterrey, Mexico",
1770.00,16217,"YUL","CA",11618,"EWR","Newark, NJ",
1770.00,14262,"PSP","US",16271,"YYZ","Toronto, Canada",
1770.00,13930,"ORD","US",16229,"YVR","Vancouver, Canada",
1770.00,12651,"KEF","IS",13487,"MSP","Minneapolis, MN",
1770.00,11433,"DTW","US",13180,"MBJ","Montego Bay, Jamaica",
1771.00,12266,"IAH","US",13306,"MID","Merida, Mexico",
1771.00,13830,"OGG","US",16042,"YEG","Edmonton, Canada",
1771.00,12892,"LAX","US",11160,"CSX","Changsha, China",
1771.00,12266,"IAH","US",13514,"MTY","Monterrey, Mexico",
1771.00,11032,"CUN","MX",14122,"PIT","Pittsburgh, PA",
1771.00,16217,"YUL","CA",14635,"RSW","Fort Myers, FL",
1772.00,16042,"YEG","CA",14771,"SFO","San Francisco, CA",
1772.00,10638,"BJX","MX",10397,"ATL","Atlanta, GA",
1772.00,16271,"YYZ","CA",11298,"DFW","Dallas/Fort Worth, TX",
1772.00,11185,"CUR","CW",12478,"JFK","New York, NY",
1772.00,11298,"DFW","US",16217,"YUL","Montreal, Canada",
1772.00,13303,"MIA","US",10717,"BON","Bonaire, Bonaire, Sint Eustatius, and Saba",
1773.00,11057,"CLT","US",11874,"GDL","Guadalajara, Mexico",
1773.00,16217,"YUL","CA",11292,"DEN","Denver, CO",
1773.00,12143,"HKG","HK",12016,"GUM","Guam, TT",
1774.00,11032,"CUN","MX",14771,"SFO","San Francisco, CA",
1774.00,12016,"GUM","US",14583,"ROR","Koror, Palau",
1774.00,13303,"MIA","US",13514,"MTY","Monterrey, Mexico",
